"naam","totinv","totpart","rate","sex","age","invited","participant"
"Bree",1889,1039,0.550026469031233,"female","65_69",150,113
"Bree",1889,1039,0.550026469031233,"male","70_74",112,74
"Bree",1889,1039,0.550026469031233,"female","70_74",120,80
"Brugge",13969,7133,0.510630682224927,"male","50_54",2060,843
"Brugge",13969,7133,0.510630682224927,"female","50_54",2073,950
"Brugge",13969,7133,0.510630682224927,"male","55_59",1651,690
"Brugge",13969,7133,0.510630682224927,"female","55_59",1610,775
"Brugge",13969,7133,0.510630682224927,"male","60_64",1197,664
"Brugge",13969,7133,0.510630682224927,"female","60_64",1311,821
"Brugge",13969,7133,0.510630682224927,"male","65_69",954,564
"Brugge",13969,7133,0.510630682224927,"female","65_69",1105,672
"Brugge",13969,7133,0.510630682224927,"male","70_74",952,539
"Brugge",13969,7133,0.510630682224927,"female","70_74",1056,615
"Buggenhout",1680,852,0.507142857142857,"male","50_54",259,90
"Buggenhout",1680,852,0.507142857142857,"female","50_54",260,134
"Buggenhout",1680,852,0.507142857142857,"male","55_59",220,88
"Buggenhout",1680,852,0.507142857142857,"female","55_59",215,115
"Buggenhout",1680,852,0.507142857142857,"male","60_64",137,81
"Buggenhout",1680,852,0.507142857142857,"female","60_64",138,83
"Buggenhout",1680,852,0.507142857142857,"male","65_69",118,68
"Buggenhout",1680,852,0.507142857142857,"female","65_69",108,61
"Buggenhout",1680,852,0.507142857142857,"male","70_74",111,67
"Buggenhout",1680,852,0.507142857142857,"female","70_74",114,65
"Damme",1361,720,0.529022777369581,"male","50_54",178,65
"Damme",1361,720,0.529022777369581,"female","50_54",188,74
"Damme",1361,720,0.529022777369581,"male","55_59",161,76
"Damme",1361,720,0.529022777369581,"female","55_59",154,80
"Damme",1361,720,0.529022777369581,"male","60_64",136,77
"Damme",1361,720,0.529022777369581,"female","60_64",169,116
"Damme",1361,720,0.529022777369581,"male","65_69",119,68
"Damme",1361,720,0.529022777369581,"female","65_69",98,64
"Damme",1361,720,0.529022777369581,"male","70_74",84,56
"Damme",1361,720,0.529022777369581,"female","70_74",74,44
"De Haan",1904,940,0.493697478991597,"male","50_54",223,84
"De Haan",1904,940,0.493697478991597,"female","50_54",226,97
"De Haan",1904,940,0.493697478991597,"male","55_59",199,74
"De Haan",1904,940,0.493697478991597,"female","55_59",216,97
"De Haan",1904,940,0.493697478991597,"male","60_64",178,97
"De Haan",1904,940,0.493697478991597,"female","60_64",165,101
"De Haan",1904,940,0.493697478991597,"male","65_69",163,98
"De Haan",1904,940,0.493697478991597,"female","65_69",164,92
"De Haan",1904,940,0.493697478991597,"male","70_74",181,98
"De Haan",1904,940,0.493697478991597,"female","70_74",189,102
"De Panne",1489,566,0.380120886501007,"male","50_54",187,54
"De Panne",1489,566,0.380120886501007,"female","50_54",185,67
"De Panne",1489,566,0.380120886501007,"male","55_59",176,50
"De Panne",1489,566,0.380120886501007,"female","55_59",157,60
"De Panne",1489,566,0.380120886501007,"male","60_64",130,58
"De Panne",1489,566,0.380120886501007,"female","60_64",135,65
"De Panne",1489,566,0.380120886501007,"male","65_69",122,50
"De Panne",1489,566,0.380120886501007,"female","65_69",130,50
"De Panne",1489,566,0.380120886501007,"male","70_74",129,46
"De Panne",1489,566,0.380120886501007,"female","70_74",138,66
"De Pinte",1266,751,0.593206951026856,"male","50_54",188,90
"De Pinte",1266,751,0.593206951026856,"female","50_54",190,117
"De Pinte",1266,751,0.593206951026856,"male","55_59",147,64
"De Pinte",1266,751,0.593206951026856,"female","55_59",157,85
"De Pinte",1266,751,0.593206951026856,"male","60_64",125,91
"De Pinte",1266,751,0.593206951026856,"female","60_64",114,76
"De Pinte",1266,751,0.593206951026856,"male","65_69",72,41
"De Pinte",1266,751,0.593206951026856,"female","65_69",102,73
"De Pinte",1266,751,0.593206951026856,"male","70_74",91,60
"De Pinte",1266,751,0.593206951026856,"female","70_74",80,54
"Deerlijk",1252,635,0.507188498402556,"male","50_54",194,77
"Deerlijk",1252,635,0.507188498402556,"female","50_54",173,71
"Deerlijk",1252,635,0.507188498402556,"male","55_59",190,82
"Deerlijk",1252,635,0.507188498402556,"female","55_59",176,91
"Deerlijk",1252,635,0.507188498402556,"male","60_64",123,73
"Deerlijk",1252,635,0.507188498402556,"female","60_64",102,60
"Deerlijk",1252,635,0.507188498402556,"male","65_69",72,44
"Deerlijk",1252,635,0.507188498402556,"female","65_69",66,36
"Deerlijk",1252,635,0.507188498402556,"male","70_74",70,43
"Deerlijk",1252,635,0.507188498402556,"female","70_74",86,58
"Deinze",4670,2512,0.537901498929336,"male","50_54",780,332
"Deinze",4670,2512,0.537901498929336,"female","50_54",718,378
"Deinze",4670,2512,0.537901498929336,"male","55_59",612,252
"Deinze",4670,2512,0.537901498929336,"female","55_59",533,291
"Deinze",4670,2512,0.537901498929336,"male","60_64",369,228
"Deinze",4670,2512,0.537901498929336,"female","60_64",431,293
"Deinze",4670,2512,0.537901498929336,"male","65_69",322,206
"Deinze",4670,2512,0.537901498929336,"female","65_69",291,181
"Deinze",4670,2512,0.537901498929336,"male","70_74",302,166
"Deinze",4670,2512,0.537901498929336,"female","70_74",312,185
"Denderleeuw",2303,1018,0.442032132001737,"male","50_54",378,129
"Denderleeuw",2303,1018,0.442032132001737,"female","50_54",369,130
"Denderleeuw",2303,1018,0.442032132001737,"male","55_59",293,109
"Denderleeuw",2303,1018,0.442032132001737,"female","55_59",300,119
"Denderleeuw",2303,1018,0.442032132001737,"male","60_64",200,99
"Denderleeuw",2303,1018,0.442032132001737,"female","60_64",204,117
"Denderleeuw",2303,1018,0.442032132001737,"male","65_69",140,84
"Denderleeuw",2303,1018,0.442032132001737,"female","65_69",153,86
"Denderleeuw",2303,1018,0.442032132001737,"male","70_74",124,72
"Denderleeuw",2303,1018,0.442032132001737,"female","70_74",142,73
"Dendermonde",5193,2508,0.482957827845176,"male","50_54",782,309
"Dendermonde",5193,2508,0.482957827845176,"female","50_54",769,325
"Dendermonde",5193,2508,0.482957827845176,"male","55_59",627,256
"Dendermonde",5193,2508,0.482957827845176,"female","55_59",619,280
"Dendermonde",5193,2508,0.482957827845176,"male","60_64",484,259
"Dendermonde",5193,2508,0.482957827845176,"female","60_64",472,289
"Dendermonde",5193,2508,0.482957827845176,"male","65_69",353,209
"Dendermonde",5193,2508,0.482957827845176,"female","65_69",371,206
"Dendermonde",5193,2508,0.482957827845176,"male","70_74",335,170
"Dendermonde",5193,2508,0.482957827845176,"female","70_74",381,205
"Dentergem",930,477,0.512903225806452,"male","50_54",153,64
"Dentergem",930,477,0.512903225806452,"female","50_54",134,64
"Dentergem",930,477,0.512903225806452,"male","55_59",134,63
"Dentergem",930,477,0.512903225806452,"female","55_59",106,53
"Dentergem",930,477,0.512903225806452,"male","60_64",86,47
"Dentergem",930,477,0.512903225806452,"female","60_64",76,50
"Dentergem",930,477,0.512903225806452,"male","65_69",62,36
"Dentergem",930,477,0.512903225806452,"female","65_69",70,43
"Dentergem",930,477,0.512903225806452,"male","70_74",59,33
"Dentergem",930,477,0.512903225806452,"female","70_74",50,24
"Dessel",1102,649,0.588929219600726,"male","50_54",158,75
"Dessel",1102,649,0.588929219600726,"female","50_54",169,88
"Dessel",1102,649,0.588929219600726,"male","55_59",155,85
"Dessel",1102,649,0.588929219600726,"female","55_59",156,88
"Dessel",1102,649,0.588929219600726,"male","60_64",93,59
"Dessel",1102,649,0.588929219600726,"female","60_64",99,65
"Dessel",1102,649,0.588929219600726,"male","65_69",79,51
"Dessel",1102,649,0.588929219600726,"female","65_69",56,35
"Dessel",1102,649,0.588929219600726,"male","70_74",68,50
"Dessel",1102,649,0.588929219600726,"female","70_74",69,53
"Destelbergen",2044,1116,0.545988258317025,"male","50_54",268,112
"Destelbergen",2044,1116,0.545988258317025,"female","50_54",308,152
"Destelbergen",2044,1116,0.545988258317025,"male","55_59",233,114
"Destelbergen",2044,1116,0.545988258317025,"female","55_59",229,125
"Destelbergen",2044,1116,0.545988258317025,"male","60_64",183,122
"Destelbergen",2044,1116,0.545988258317025,"female","60_64",191,125
"Destelbergen",2044,1116,0.545988258317025,"male","65_69",139,79
"Destelbergen",2044,1116,0.545988258317025,"female","65_69",169,108
"Destelbergen",2044,1116,0.545988258317025,"male","70_74",157,93
"Destelbergen",2044,1116,0.545988258317025,"female","70_74",167,86
"Diepenbeek",2234,1186,0.53088630259624,"male","50_54",345,126
"Diepenbeek",2234,1186,0.53088630259624,"female","50_54",331,159
"Diepenbeek",2234,1186,0.53088630259624,"male","55_59",257,107
"Diepenbeek",2234,1186,0.53088630259624,"female","55_59",257,129
"Diepenbeek",2234,1186,0.53088630259624,"male","60_64",193,113
"Diepenbeek",2234,1186,0.53088630259624,"female","60_64",210,140
"Diepenbeek",2234,1186,0.53088630259624,"male","65_69",176,108
"Diepenbeek",2234,1186,0.53088630259624,"female","65_69",159,112
"Diepenbeek",2234,1186,0.53088630259624,"male","70_74",159,94
"Diepenbeek",2234,1186,0.53088630259624,"female","70_74",147,98
"Diest",2768,1345,0.485910404624277,"male","50_54",389,145
"Diest",2768,1345,0.485910404624277,"female","50_54",382,168
"Diest",2768,1345,0.485910404624277,"male","55_59",357,158
"Diest",2768,1345,0.485910404624277,"female","55_59",334,140
"Diest",2768,1345,0.485910404624277,"male","60_64",251,136
"Diest",2768,1345,0.485910404624277,"female","60_64",236,145
"Diest",2768,1345,0.485910404624277,"male","65_69",198,121
"Diest",2768,1345,0.485910404624277,"female","65_69",212,117
"Diest",2768,1345,0.485910404624277,"male","70_74",199,98
"Diest",2768,1345,0.485910404624277,"female","70_74",210,117
"Diksmuide",1804,906,0.502217294900222,"male","50_54",283,102
"Diksmuide",1804,906,0.502217294900222,"female","50_54",235,123
"Diksmuide",1804,906,0.502217294900222,"male","55_59",240,95
"Diksmuide",1804,906,0.502217294900222,"female","55_59",231,120
"Diksmuide",1804,906,0.502217294900222,"male","60_64",155,95
"Diksmuide",1804,906,0.502217294900222,"female","60_64",162,105
"Diksmuide",1804,906,0.502217294900222,"male","65_69",136,70
"Diksmuide",1804,906,0.502217294900222,"female","65_69",120,72
"Diksmuide",1804,906,0.502217294900222,"male","70_74",109,58
"Diksmuide",1804,906,0.502217294900222,"female","70_74",133,66
"Dilbeek",4536,1510,0.33289241622575,"male","50_54",708,176
"Dilbeek",4536,1510,0.33289241622575,"female","50_54",713,195
"Dilbeek",4536,1510,0.33289241622575,"male","55_59",623,154
"Dilbeek",4536,1510,0.33289241622575,"female","55_59",574,169
"Dilbeek",4536,1510,0.33289241622575,"male","60_64",386,155
"Dilbeek",4536,1510,0.33289241622575,"female","60_64",388,161
"Dilbeek",4536,1510,0.33289241622575,"male","65_69",288,124
"Dilbeek",4536,1510,0.33289241622575,"female","65_69",304,146
"Dilbeek",4536,1510,0.33289241622575,"male","70_74",260,103
"Dilbeek",4536,1510,0.33289241622575,"female","70_74",292,127
"Dilsen-Stokkem",2524,1344,0.532488114104596,"male","50_54",377,144
"Dilsen-Stokkem",2524,1344,0.532488114104596,"female","50_54",358,154
"Dilsen-Stokkem",2524,1344,0.532488114104596,"male","55_59",321,141
"Dilsen-Stokkem",2524,1344,0.532488114104596,"female","55_59",317,157
"Dilsen-Stokkem",2524,1344,0.532488114104596,"male","60_64",247,155
"Dilsen-Stokkem",2524,1344,0.532488114104596,"female","60_64",242,162
"Dilsen-Stokkem",2524,1344,0.532488114104596,"male","65_69",171,108
"Dilsen-Stokkem",2524,1344,0.532488114104596,"female","65_69",171,112
"Dilsen-Stokkem",2524,1344,0.532488114104596,"male","70_74",178,122
"Dilsen-Stokkem",2524,1344,0.532488114104596,"female","70_74",142,89
"Drogenbos",580,90,0.155172413793103,"male","50_54",97,19
"Drogenbos",580,90,0.155172413793103,"female","50_54",93,11
"Drogenbos",580,90,0.155172413793103,"male","55_59",81,7
"Drogenbos",580,90,0.155172413793103,"female","55_59",73,7
"Drogenbos",580,90,0.155172413793103,"male","60_64",48,8
"Drogenbos",580,90,0.155172413793103,"female","60_64",48,9
"Drogenbos",580,90,0.155172413793103,"male","65_69",39,8
"Drogenbos",580,90,0.155172413793103,"female","65_69",29,5
"Drogenbos",580,90,0.155172413793103,"male","70_74",27,6
"Drogenbos",580,90,0.155172413793103,"female","70_74",45,10
"Duffel",1931,963,0.498705334023822,"male","50_54",319,132
"Duffel",1931,963,0.498705334023822,"female","50_54",290,126
"Duffel",1931,963,0.498705334023822,"male","55_59",226,97
"Duffel",1931,963,0.498705334023822,"female","55_59",228,113
"Duffel",1931,963,0.498705334023822,"male","60_64",163,90
"Duffel",1931,963,0.498705334023822,"female","60_64",183,112
"Duffel",1931,963,0.498705334023822,"male","65_69",117,57
"Duffel",1931,963,0.498705334023822,"female","65_69",156,91
"Duffel",1931,963,0.498705334023822,"male","70_74",113,62
"Duffel",1931,963,0.498705334023822,"female","70_74",136,83
"Edegem",2264,1146,0.506183745583039,"male","50_54",313,113
"Edegem",2264,1146,0.506183745583039,"female","50_54",311,152
"Edegem",2264,1146,0.506183745583039,"male","55_59",244,104
"Edegem",2264,1146,0.506183745583039,"female","55_59",279,127
"Edegem",2264,1146,0.506183745583039,"male","60_64",180,110
"Edegem",2264,1146,0.506183745583039,"female","60_64",211,126
"Edegem",2264,1146,0.506183745583039,"male","65_69",181,108
"Edegem",2264,1146,0.506183745583039,"female","65_69",180,105
"Edegem",2264,1146,0.506183745583039,"male","70_74",153,88
"Edegem",2264,1146,0.506183745583039,"female","70_74",212,113
"Eeklo",2506,1216,0.485235434956105,"male","50_54",406,138
"Eeklo",2506,1216,0.485235434956105,"female","50_54",351,159
"Eeklo",2506,1216,0.485235434956105,"male","55_59",325,140
"Eeklo",2506,1216,0.485235434956105,"female","55_59",319,157
"Eeklo",2506,1216,0.485235434956105,"male","60_64",208,117
"Eeklo",2506,1216,0.485235434956105,"female","60_64",210,128
"Eeklo",2506,1216,0.485235434956105,"male","65_69",160,79
"Eeklo",2506,1216,0.485235434956105,"female","65_69",192,116
"Eeklo",2506,1216,0.485235434956105,"male","70_74",159,92
"Eeklo",2506,1216,0.485235434956105,"female","70_74",176,90
"Erpe-Mere",2327,1179,0.506660936828535,"male","50_54",375,165
"Erpe-Mere",2327,1179,0.506660936828535,"female","50_54",348,175
"Erpe-Mere",2327,1179,0.506660936828535,"male","55_59",300,119
"Erpe-Mere",2327,1179,0.506660936828535,"female","55_59",264,122
"Erpe-Mere",2327,1179,0.506660936828535,"male","60_64",236,136
"Erpe-Mere",2327,1179,0.506660936828535,"female","60_64",192,120
"Erpe-Mere",2327,1179,0.506660936828535,"male","65_69",154,96
"Erpe-Mere",2327,1179,0.506660936828535,"female","65_69",173,97
"Erpe-Mere",2327,1179,0.506660936828535,"male","70_74",130,57
"Erpe-Mere",2327,1179,0.506660936828535,"female","70_74",155,92
"Essen",2379,1356,0.569987389659521,"male","50_54",347,132
"Essen",2379,1356,0.569987389659521,"female","50_54",362,200
"Essen",2379,1356,0.569987389659521,"male","55_59",310,149
"Essen",2379,1356,0.569987389659521,"female","55_59",307,168
"Essen",2379,1356,0.569987389659521,"male","60_64",224,143
"Essen",2379,1356,0.569987389659521,"female","60_64",207,139
"Essen",2379,1356,0.569987389659521,"male","65_69",172,127
"Essen",2379,1356,0.569987389659521,"female","65_69",148,103
"Essen",2379,1356,0.569987389659521,"male","70_74",146,92
"Essen",2379,1356,0.569987389659521,"female","70_74",156,103
"Evergem",4099,2164,0.527933642351793,"male","50_54",654,267
"Evergem",4099,2164,0.527933642351793,"female","50_54",646,319
"Evergem",4099,2164,0.527933642351793,"male","55_59",530,229
"Evergem",4099,2164,0.527933642351793,"female","55_59",509,254
"Evergem",4099,2164,0.527933642351793,"male","60_64",376,249
"Evergem",4099,2164,0.527933642351793,"female","60_64",317,203
"Evergem",4099,2164,0.527933642351793,"male","65_69",273,163
"Evergem",4099,2164,0.527933642351793,"female","65_69",262,161
"Evergem",4099,2164,0.527933642351793,"male","70_74",237,138
"Evergem",4099,2164,0.527933642351793,"female","70_74",295,181
"Galmaarden",993,454,0.457200402819738,"male","50_54",147,63
"Galmaarden",993,454,0.457200402819738,"female","50_54",135,53
"Galmaarden",993,454,0.457200402819738,"male","55_59",157,60
"Galmaarden",993,454,0.457200402819738,"female","55_59",119,53
"Galmaarden",993,454,0.457200402819738,"male","60_64",84,41
"Galmaarden",993,454,0.457200402819738,"female","60_64",87,51
"Galmaarden",993,454,0.457200402819738,"male","65_69",68,35
"Galmaarden",993,454,0.457200402819738,"female","65_69",66,35
"Galmaarden",993,454,0.457200402819738,"male","70_74",51,24
"Galmaarden",993,454,0.457200402819738,"female","70_74",79,39
"Gavere",1464,797,0.544398907103825,"male","50_54",245,105
"Gavere",1464,797,0.544398907103825,"female","50_54",196,117
"Gavere",1464,797,0.544398907103825,"male","55_59",210,97
"Gavere",1464,797,0.544398907103825,"female","55_59",176,91
"Gavere",1464,797,0.544398907103825,"male","60_64",147,96
"Gavere",1464,797,0.544398907103825,"female","60_64",113,68
"Gavere",1464,797,0.544398907103825,"male","65_69",103,60
"Gavere",1464,797,0.544398907103825,"female","65_69",106,60
"Gavere",1464,797,0.544398907103825,"male","70_74",75,46
"Gavere",1464,797,0.544398907103825,"female","70_74",93,57
"Geel",4576,2373,0.518575174825175,"male","50_54",745,287
"Geel",4576,2373,0.518575174825175,"female","50_54",726,356
"Geel",4576,2373,0.518575174825175,"male","55_59",594,260
"Geel",4576,2373,0.518575174825175,"female","55_59",521,256
"Geel",4576,2373,0.518575174825175,"male","60_64",413,255
"Geel",4576,2373,0.518575174825175,"female","60_64",389,240
"Geel",4576,2373,0.518575174825175,"male","65_69",292,189
"Geel",4576,2373,0.518575174825175,"female","65_69",310,191
"Geel",4576,2373,0.518575174825175,"male","70_74",299,178
"Geel",4576,2373,0.518575174825175,"female","70_74",287,161
"Geetbets",717,336,0.468619246861925,"male","50_54",97,33
"Geetbets",717,336,0.468619246861925,"female","50_54",96,45
"Geetbets",717,336,0.468619246861925,"male","55_59",91,30
"Geetbets",717,336,0.468619246861925,"female","55_59",94,42
"Geetbets",717,336,0.468619246861925,"male","60_64",64,40
"Geetbets",717,336,0.468619246861925,"female","60_64",74,45
